x1 x2 x3 x4 x5 label
36,60086 26,37141 21,1123 17,17109 14,02964 -0,4190269
36,60086 26,37141 21,1123 17,17109 14,02964 -0,4190269
39,2993 27,38123 21,51125 17,53962 14,30052 -0,4190269
41,37946 28,02706 21,68778 17,71373 14,42089 -0,4190269
42,61091 28,25455 21,62559 17,67419 14,38175 -0,4190269
45,82363 29,23557 21,955 17,84016 14,60034 -0,4190269
48,5731 30,05286 22,17706 17,92768 14,62227 -0,4190269
49,65046 30,34928 22,12141 17,81734 14,50006 -0,4190269
50 31,91492 22,6714 18,00395 14,69826 -0,4190269
50 34,48202 23,62744 18,39563 15,09902 -0,4190269
50 35,46594 23,8154 18,34614 15,05427 -0,4190269
50 35,46594 23,8154 18,34614 15,05427 -0,4190269
50 38,91903 24,98528 18,8194 15,35749 -0,3996611
50 38,91903 24,98528 18,8194 15,35749 -0,3609295
50 43,3619 26,3755 19,3745 15,6872 -0,3512467
50 43,3619 26,3755 19,3745 15,6872 -0,2737836
50 45,36685 26,86669 19,4483 15,61192 -0,2253692
50 46,20543 27,01771 19,34797 15,43523 -0,2156863
50 46,20543 27,01771 19,34797 15,43523 -0,2156863
50 47,05867 27,38556 19,34951 15,31959 -0,1866376
50 47,808 27,70073 19,32061 15,1875 -0,1769547
50 47,70242 27,46245 19,03316 14,9098 -0,157589
50 47,70242 27,46245 19,03316 14,9098 -0,157589
50 48,32887 27,88031 19,04677 14,80564 -0,1479061
50 48,09192 27,63185 18,75887 14,53354 -0,1479061
50 48,09313 27,61375 18,57585 14,32313 -0,1479061
50 48,52465 28,01163 18,57243 14,21443 -0,1479061
50 48,61755 28,10674 18,43601 14,03379 -0,1479061
50 48,61755 28,10674 18,43601 14,03379 -0,1479061
50 49,27439 29,08198 18,65757 14,0487 -0,157589
50 49,21456 29,22005 18,53035 13,87574 -0,157589
50 49,26834 29,53913 18,47215 13,74139 -0,1479061
50 49,26834 29,53913 18,47215 13,74139 -0,1479061
50 49,40249 30,00491 18,46499 13,63518 -0,1479061
50 49,50519 30,55687 18,4824 13,54257 -0,1479061
50 49,46685 31,06501 18,47614 13,43857 -0,1479061
50 49,46685 31,06501 18,47614 13,43857 -0,1479061
50 49,44106 31,65192 18,48976 13,34561 -0,1479061
50 49,36557 32,18844 18,47852 13,24111 -0,157589
50 49,36557 32,18844 18,47852 13,24111 -0,1672719
50 49,78528 33,94649 18,84425 13,3222 -0,1769547
50 49,84634 35,29865 19,02486 13,31012 -0,1769547
50 49,84634 35,29865 19,02486 13,31012 -0,1769547
50 49,90814 36,18262 19,2888 13,33601 -0,1769547
50 49,85482 36,77243 19,45935 13,31664 -0,1769547
50 49,85482 36,77243 19,45935 13,31664 -0,1769547
50 49,93501 37,36243 19,79128 13,36954 -0,1769547
33,71863 49,94591 37,86497 20,07862 13,39965 -0,1769547
32,29371 49,9309 38,44839 20,4599 13,46822 -0,1769547
32,29371 49,9309 38,44839 20,4599 13,46822 -0,1769547
30,83682 50 39,18896 21,27504 13,71411 -0,1769547
30,60357 49,77626 39,0137 21,27883 13,6186 -0,1769547
29,14244 49,90101 39,66267 22,07975 13,84394 -0,1769547
28,61419 49,67965 39,65042 22,37113 13,86232 -0,1769547
28,61419 49,67965 39,65042 22,37113 13,86232 -0,1769547
28,61419 49,67965 39,65042 22,37113 13,86232 -0,1769547
26,54146 50 40,58942 24,13927 14,42506 -0,1769547
25,71312 50 40,8458 25,04619 14,64799 -0,1769547
25,28477 49,7398 40,82202 25,59365 14,73972 -0,1769547
25,28477 49,7398 40,82202 25,59365 14,73972 -0,1769547
24,25792 49,80546 41,10691 27,15109 15,15448 -0,1672719
23,53253 49,7492 41,24275 28,46681 15,48735 -0,0801259
23,53253 49,7492 41,24275 28,46681 15,48735 -0,04139434
23,53253 49,7492 41,24275 28,46681 15,48735 -0,002662801
23,37164 48,84387 40,52909 28,43662 15,46469 0
23,37164 48,84387 40,52909 28,43662 15,46469 0
23,55727 48,23472 39,94449 28,05179 15,29618 0
23,7274 47,61251 39,36635 27,68421 15,14174 0
23,88358 46,99297 38,79405 27,33218 14,99998 0
23,88358 46,99297 38,79405 27,33218 14,99998 0
24,02716 46,37582 38,227 26,99416 14,86964 0
24,10961 45,76083 37,66469 26,66879 14,74961 0
23,6668 45,14778 37,10666 26,35262 14,63888 0
24,05655 44,5365 36,55247 25,98999 14,53652 0
24,05655 44,5365 36,55247 25,98999 14,53652 0
24,1886 43,92678 36,00177 25,63404 14,44172 0
24,92923 43,3185 35,45419 25,2841 14,35374 0
48,72049 42,7115 34,90944 24,93958 14,2719 0
48,12706 42,10566 34,36724 24,59994 14,1956 0
47,53372 41,50086 33,82734 24,26472 14,1243 0
46,94047 40,89701 33,2895 23,93348 14,0575 0
46,94047 40,89701 33,2895 23,93348 14,0575 0
46,34729 40,29401 32,75354 23,60582 13,99477 0
46,34729 40,29401 32,75354 23,60582 13,99477 0
45,16111 39,09023 31,68649 22,95987 13,87993 0
44,5681 38,48931 31,1551 22,64099 13,82714 0
44,5681 38,48931 31,1551 22,64099 13,82714 0
43,94497 37,88896 30,62494 22,32448 13,77704 0
43,31586 37,2891 30,0959 22,01009 13,72936 0
43,31586 37,2891 30,0959 22,01009 13,72936 0
42,6869 36,68972 29,56786 21,69763 13,68386 0
42,6869 36,68972 29,56786 21,69763 13,68386 0
42,05813 36,09073 29,04073 21,3869 13,64033 0
40,80098 34,89386 27,98883 20,77 13,55843 0
40,17258 34,27752 27,46391 20,44264 13,51972 0
39,5443 33,6542 26,93959 20,07864 13,48231 0
39,5443 33,6542 26,93959 20,07864 13,48231 0
38,91611 33,03122 26,41582 19,71538 13,61959 0
38,288 32,40857 25,89253 19,35279 13,47829 0
37,65997 31,7862 25,36968 18,99081 13,33774 0
37,65997 31,7862 25,36968 18,99081 13,33774 0
37,03202 31,1641 24,84723 18,62937 13,19787 0
36,40412 30,54224 24,32513 18,26843 13,0586 0
35,77629 29,92059 23,80336 17,90793 12,91986 -0,04139434
35,26814 29,45712 23,43465 17,69242 12,91055 -0,05107722
34,68636 28,89611 22,97176 17,38856 12,80466 -0,06076011
34,68636 28,89611 22,97176 17,38856 12,80466 -0,070443
34,2318 28,50265 22,67127 17,24032 12,74251 -0,070443
33,70052 28,00779 22,27298 17,00034 12,61639 -0,070443
33,18827 27,53778 21,8992 16,78538 12,50933 -0,070443
33,18827 27,53778 21,8992 16,78538 12,50933 -0,070443
32,75457 27,17086 21,6261 16,66982 12,47504 -0,070443
32,75457 27,17086 21,6261 16,66982 12,47504 -0,070443
32,24235 26,70057 21,25332 16,40682 12,37496 -0,070443
31,72459 26,223 20,87417 16,11719 12,27359 -0,070443
31,17264 25,71506 20,46621 15,80732 12,15494 -0,070443
31,17264 25,71506 20,46621 15,80732 12,15494 -0,08980878
30,74721 25,34406 20,19267 15,59663 12,06411 -0,1091745
30,74721 25,34406 20,19267 15,59663 12,06411 -0,1382232
30,43921 25,14166 20,02559 15,50861 12,02174 -0,1479061
30,43921 25,14166 20,02559 15,50861 12,02174 -0,1479061
30,05005 24,79904 19,74228 15,34755 11,92663 -0,1479061
29,51585 24,29802 19,31774 15,05258 11,73309 -0,1479061
29,51585 24,29802 19,31774 15,05258 11,73309 -0,1479061
29,31284 24,13089 19,21824 15,07512 11,77972 -0,157589
28,79655 23,64816 18,81324 14,8041 11,60837 -0,1769547
28,44889 23,33533 18,57462 14,64818 11,56407 -0,2060034
28,44889 23,33533 18,57462 14,64818 11,56407 -0,2253692
28,31986 23,24242 18,55216 14,60921 11,58206 -0,2641007
28,15597 23,11483 18,49879 14,548 11,54552 -0,2737836
28,15597 23,11483 18,49879 14,548 11,54552 -0,2834665
28,25263 23,25074 18,64069 14,68339 11,66132 -0,3028322
28,25263 23,25074 18,64069 14,68339 11,66132 -0,3318809
28,27878 23,29794 18,62917 14,77349 11,74494 -0,3415638
28,28453 23,31769 18,70259 14,89144 11,90044 -0,3512467
28,29813 23,36191 18,80391 14,93439 11,95267 -0,3512467
28,29813 23,36191 18,80391 14,93439 11,95267 -0,3512467
28,36107 23,45787 18,96139 15,02001 12,01676 -0,3512467
28,36107 23,45787 18,96139 15,02001 12,01676 -0,3512467
28,54051 23,63894 19,05491 15,26915 12,21166 -0,3512467
28,25656 23,36087 18,82792 15,07393 12,1241 -0,3512467
28,25645 23,35882 18,87889 15,07301 12,12805 -0,3512467
28,28788 23,43174 19,00965 15,13341 12,16597 -0,3512467
28,28788 23,43174 19,00965 15,13341 12,16597 -0,3512467
28,32727 23,57973 19,09225 15,2561 12,25437 -0,3512467
28,30989 23,62132 19,08665 15,33773 12,31424 -0,3512467
28,22829 23,51299 19,02601 15,28257 12,34182 -0,3512467
28,15451 23,41241 18,97693 15,20265 12,26803 -0,3512467
28,15451 23,41241 18,97693 15,20265 12,26803 -0,3512467
28,46158 23,65761 19,28262 15,39374 12,40331 -0,3512467
28,16699 23,35872 18,99192 15,17271 12,22386 -0,3512467
28,24673 23,39977 18,95391 15,21951 12,25429 -0,3512467
28,24673 23,39977 18,95391 15,21951 12,25429 -0,3512467
28,95172 23,84952 19,3497 15,57666 12,60181 -0,3512467
28,95172 23,84952 19,3497 15,57666 12,60181 -0,3512467
29,08507 23,82249 19,34892 15,53198 12,54978 -0,3512467
28,86376 23,50656 19,10723 15,30539 12,36003 -0,3512467
28,9812 23,38632 19,08283 15,26114 12,31537 -0,3512467
28,9812 23,38632 19,08283 15,26114 12,31537 -0,3512467
30,16499 23,86559 19,49895 15,76633 12,69751 -0,3512467
30,24168 23,70631 19,34497 15,61534 12,64764 -0,3512467
30,24168 23,70631 19,34497 15,61534 12,64764 -0,3512467
31,12667 23,98239 19,58358 15,75614 12,74697 -0,3512467
30,91996 23,43944 19,09006 15,29615 12,36366 -0,3512467
30,91996 23,43944 19,09006 15,29615 12,36366 -0,3512467
32,5345 24,04667 19,4637 15,67584 12,65121 -0,3512467
32,5345 24,04667 19,4637 15,67584 12,65121 -0,3512467
33,79321 24,42976 19,5956 15,81747 12,82513 -0,3609295
34,33192 24,17359 19,10199 15,40609 12,4801 -0,3706124
34,33192 24,17359 19,10199 15,40609 12,4801 -0,3706124
37,13903 25,16343 19,4753 15,75966 12,74631 -0,3706124
37,4685 25,00905 19,20601 15,54442 12,57101 -0,3706124
39,44172 25,51363 19,28837 15,64861 12,64906 -0,3802953
39,44172 25,51363 19,28837 15,64861 12,64906 -0,3802953
43,40965 26,69398 19,70495 15,9079 12,87974 -0,3802953
50 27,75443 20,02673 16,04646 12,95961 -0,3802953
50 27,75443 20,02673 16,04646 12,95961 -0,3802953
50 29,07182 20,43821 16,13639 13,08558 -0,3802953
50 29,07182 20,43821 16,13639 13,08558 -0,3802953
50 31,95876 21,24373 16,28006 13,32474 -0,3802953
50 32,63084 21,26258 16,13238 13,18197 -0,3802953
50 34,36484 21,68044 16,19483 13,18999 -0,3802953
50 34,36484 21,68044 16,19483 13,18999 -0,3802953
50 38,4578 22,88243 16,64644 13,40143 -0,3802953
50 39,21059 22,81627 16,44149 13,1636 -0,3802953
50 39,21059 22,81627 16,44149 13,1636 -0,3802953
50 50 24,32389 16,99157 13,36802 -0,3802953
50 50 24,37666 16,83222 13,15931 -0,3802953
50 50 24,37666 16,83222 13,15931 -0,3802953
50 50 27,19701 17,88119 13,62743 -0,3802953
50 50 27,19701 17,88119 13,62743 -0,3802953
48,58213 50 28,63428 18,26004 13,70959 -0,3802953
46,40906 50 30,01277 18,57561 13,75266 -0,3802953
46,40906 50 30,01277 18,57561 13,75266 -0,3802953
42,92926 50 32,65094 19,29865 13,99917 -0,3802953
39,36509 50 35,49828 19,99392 14,21659 -0,3802953
33,64633 50 39,7518 20,99332 14,56346 -0,3802953
33,64633 50 39,7518 20,99332 14,56346 -0,3802953
29,99323 50 50 22,01603 14,89705 -0,3802953
27,50653 50 50 23,04838 15,21173 -0,3802953
25,10414 48,08839 50 24,54963 15,69589 -0,3802953
22,42724 45,09723 50 27,20082 16,57384 -0,3802953
22,42724 45,09723 50 27,20082 16,57384 -0,3802953
20,77676 42,48032 50 29,81293 17,34331 -0,3609295
20,77676 42,48032 50 29,81293 17,34331 -0,3415638
19,07408 38,90981 50 33,94183 18,49471 -0,3028322
18,85868 37,88303 50 35,10141 18,66806 -0,2447349
18,85868 37,88303 50 35,10141 18,66806 -0,2447349
17,77996 34,26826 49,98045 50 19,77553 -0,2253692
17,20245 31,75677 48,5296 50 20,54551 -0,1963205
16,86251 29,95917 46,68033 50 21,1717 -0,157589
16,86251 29,95917 46,68033 50 21,1717 -0,1188574
16,41917 28,35951 45,42231 50 21,998 -0,05107722
16,43818 28,21525 44,84701 50 22,03982 -0,04139434
16,43818 28,21525 44,84701 50 22,03982 -0,03171146
16,42305 28,00441 44,24784 50 22,13609 -0,03171146
16,49626 28,07769 43,79118 50 22,05393 -0,03171146
16,49626 28,07769 43,79118 50 22,05393 0
16,52139 28,03589 43,28539 50 22,05337 0
16,60031 28,16982 42,8666 50 21,9403 0
16,60031 28,16982 42,8666 50 21,9403 0
16,6633 28,27671 42,438 50 21,85006 0
16,71192 28,35921 42,00052 50 21,78041 0
16,74757 28,41972 41,55506 50 21,72933 0
16,77154 28,46039 41,10238 49,46444 21,69499 0
16,77154 28,46039 41,10238 49,46444 21,69499 0
16,78497 28,48318 40,6432 48,91389 21,67575 0
16,78889 28,38568 40,17815 48,35969 21,67014 0
16,78889 28,38568 40,17815 48,35969 21,67014 0
16,78424 28,22858 39,70782 47,8022 21,67681 0
16,78424 28,22858 39,70782 47,8022 21,67681 0
16,77185 28,06195 39,23272 47,24175 21,69456 0
16,77185 28,06195 39,23272 47,24175 21,69456 0
16,75249 27,88672 38,75331 46,67863 21,7223 0
16,72684 27,70375 38,27003 46,1131 21,75904 0
16,69551 27,51378 37,78325 45,5454 21,80392 0
16,69551 27,51378 37,78325 45,5454 21,80392 0
16,65907 27,29055 37,29331 44,97574 21,85612 0
16,61802 27,01056 36,80053 44,40431 21,91493 0
16,61802 27,01056 36,80053 44,40431 21,91493 0
16,57282 26,72657 36,30519 43,83129 21,97969 0
16,52386 26,43898 35,80753 43,25683 22,04984 0
16,47152 26,14816 35,3078 42,68108 22,12482 0
16,47152 26,14816 35,3078 42,68108 22,12482 0
16,41613 25,85442 34,80618 42,10416 22,20417 0
16,41613 25,85442 34,80618 42,10416 22,20417 0
16,35799 25,55805 34,30287 41,52619 22,28747 0
16,23451 24,95842 33,29181 40,36751 46,11671 0
16,10295 24,35104 32,27578 39,20574 44,90406 0
16,03461 24,04492 31,7662 38,62389 44,29361 0
15,96481 23,73737 31,2557 38,04147 43,68277 0
15,89367 23,42855 30,74439 37,45853 43,07159 0
15,82133 23,11858 30,23234 36,87515 42,46012 0
15,7479 22,80228 29,71962 36,29136 41,84837 0
15,6735 22,43705 29,2063 35,69204 41,23637 0
15,6735 22,43705 29,2063 35,69204 41,23637 0
15,59821 22,07117 28,69244 35,08608 40,62415 0
15,52213 21,70469 28,17809 34,47974 40,01172 0
15,52213 21,70469 28,17809 34,47974 40,01172 0
15,44533 21,33769 27,66331 33,87307 39,39912 0
15,33855 20,9702 27,14812 33,26607 38,78635 0
15,33855 20,9702 27,14812 33,26607 38,78635 0
15,1713 20,60228 26,63258 32,65879 38,17344 0
15,0036 20,23396 26,11672 32,05127 37,56039 0
14,83552 19,8653 25,60056 31,44352 36,94722 0
14,83552 19,8653 25,60056 31,44352 36,94722 0
14,66708 19,49632 25,08415 30,83556 36,33395 0
14,49832 19,12705 24,5675 30,22742 35,69949 0
14,49832 19,12705 24,5675 30,22742 35,69949 0
14,49832 19,12705 24,5675 30,22742 35,69949 0,002662801
14,30951 18,76033 24,05353 29,62206 35,05034 0,03171146
14,11491 18,44563 23,59322 29,07134 34,45485 0,04139434
13,92095 18,1314 23,13309 28,52081 33,85971 0,04139434
13,92095 18,1314 23,13309 28,52081 33,85971 0,04139434
13,78169 17,89067 22,74784 28,04642 33,33954 0,04139434
13,58032 17,56517 22,27511 27,48297 32,73198 0,04139434
13,42753 17,30432 21,86767 26,98575 32,18969 0,04139434
13,42753 17,30432 21,86767 26,98575 32,18969 0,04139434
13,28731 17,05263 21,47508 26,5034 31,66222 0,04139434
13,08017 16,6744 20,98995 25,92678 31,04179 0,04139434
12,9293 16,35209 20,57855 25,42479 30,49505 0,04139434
12,9293 16,35209 20,57855 25,42479 30,49505 0,04139434
12,75882 16,01451 20,14629 24,90128 29,92709 0,070443
12,54023 15,70694 19,75313 24,41703 29,39805 0,09949167
12,30895 15,38196 19,33611 23,90814 28,84462 0,1963205
12,37952 15,44629 19,41969 23,91879 28,80686 0,1963205
12,27511 15,28186 19,14047 23,61969 28,46177 0,1963205
12,27511 15,28186 19,14047 23,61969 28,46177 0,1963205
12,30749 15,29197 19,03523 23,54846 28,34286 0,1963205
12,13224 15,03074 18,65244 23,09599 27,86126 0,2253692
12,13224 15,03074 18,65244 23,09599 27,86126 0,2641007
12,2037 15,03701 18,65321 23,03136 27,80008 0,2834665
12,2037 15,03701 18,65321 23,03136 27,80008 0,2834665
12,15173 14,96405 18,58856 22,89816 27,63296 0,2931494
12,13634 14,93536 18,58066 22,81944 27,51922 0,322198
12,13634 14,93536 18,58066 22,81944 27,51922 0,3512467
12,21505 15,02451 18,64806 22,89118 27,55271 0,3609295
12,19904 14,98892 18,51152 22,79215 27,41714 0,3609295
12,19904 14,98892 18,51152 22,79215 27,41714 0,3609295
12,38622 15,16534 18,7075 22,99331 27,6705 0,3609295
12,37253 15,15553 18,73895 22,96735 27,61592 0,3609295
12,37253 15,15553 18,73895 22,96735 27,61592 0,3609295
12,50437 15,32904 18,99378 23,1756 27,78785 0,3609295
12,31538 15,08794 18,66434 22,83558 27,42616 0,3609295
12,31538 15,08794 18,66434 22,83558 27,42616 0,3609295
12,55096 15,37337 18,87468 23,17183 27,74125 0,3609295
12,51268 15,28373 18,81187 23,0598 27,69788 0,3609295
12,51268 15,28373 18,81187 23,0598 27,69788 0,3609295
12,47958 15,25739 18,82916 23,02403 27,66077 0,3609295
12,46096 15,24606 18,86415 23,00159 27,5287 0,3609295
12,67165 15,52546 19,09637 23,34772 27,73015 0,3609295
12,48529 15,29048 18,77412 23,02086 27,3703 0,3609295
12,48529 15,29048 18,77412 23,02086 27,3703 0,3609295
12,68484 15,49321 19,06304 23,30132 27,66137 0,3609295
12,61542 15,42519 19,03026 23,21711 27,6029 0,3609295
12,37938 15,14015 18,71245 22,84921 27,23356 0,3609295
12,37938 15,14015 18,71245 22,84921 27,23356 0,3609295
12,61523 15,45466 19,03998 23,23863 27,69047 0,3609295
12,40595 15,19412 18,69583 22,88594 27,33465 0,3609295
12,40595 15,19412 18,69583 22,88594 27,33465 0,3609295
12,72118 15,54433 19,11867 23,39974 28,05816 0,3609295
12,45478 15,22787 18,7667 22,96331 27,68323 0,3609295
12,45478 15,22787 18,7667 22,96331 27,68323 0,3609295
12,59547 15,42529 19,07525 23,11365 28,24624 0,3609295
12,44725 15,25006 18,86772 22,84873 28,11258 0,3609295
12,44725 15,25006 18,86772 22,84873 28,11258 0,3609295
12,64184 15,5093 19,03847 23,04791 28,78836 0,3609295
12,44801 15,22879 18,70676 22,6901 28,5025 0,3609295
12,3729 15,13571 18,64186 22,62396 28,73668 0,3609295
12,3729 15,13571 18,64186 22,62396 28,73668 0,3609295
12,3729 15,13571 18,64186 22,62396 28,73668 0,3609295
12,69117 15,55832 19,23836 23,28564 30,3218 0,3609295
12,59446 15,44995 19,11756 23,18637 30,54432 0,3609295
12,57044 15,42931 19,01002 23,20426 31,00774 0,3609295
12,57044 15,42931 19,01002 23,20426 31,00774 0,3609295
12,77037 15,62582 19,11109 23,67825 32,40771 0,3609295
12,56178 15,38484 18,8264 23,48233 32,51017 0,3609295
12,54438 15,38077 18,79971 23,73737 33,57621 0,3609295
12,45502 15,28119 18,66262 23,80704 34,30598 0,4190269
12,81338 15,74654 19,14441 25,01491 37,73143 0,4287098
12,72828 15,54291 19,2712 26,40815 44,06699 0,4287098
12,83903 15,55225 19,79923 28,42523 49,92525 0,4287098
13,37841 16,14797 21,15152 32,05944 50 0,4287098
13,41569 16,38958 21,91288 34,63855 50 0,4287098
13,41569 16,38958 21,91288 34,63855 50 0,4287098
13,43209 16,82305 23,45777 40,77962 50 0,4287098
13,23463 16,90298 24,41086 45,28234 50 0,4287098
13,64715 17,85863 27,01685 49,10105 50 0,4287098
13,82388 18,66743 30,1457 50 50 0,4287098
13,98327 19,23096 32,35732 50 50 0,409344
13,98327 19,23096 32,35732 50 50 0,409344
15,29057 22,55979 43,24983 50 27,429 0,409344
15,95586 24,4513 45,95497 50 23,92087 0,2931494
16,28004 26,04253 47,35124 50 22,18009 0,1672719
16,27171 26,42543 47,45332 50 21,92895 0,08980878
16,13864 26,46689 47,27038 50 21,99077 0,070443
15,97696 26,41097 46,99494 50 22,12374 0,070443
15,97696 26,41097 46,99494 50 22,12374 0,070443
15,84907 26,78658 46,73532 50 22,00006 0,070443
15,55646 26,62559 46,02415 50 22,2498 0,070443
15,49367 26,75997 45,73006 50 22,21968 0,070443
15,49367 26,75997 45,73006 50 22,21968 0,070443
15,52825 27,17323 45,55605 50 22,01849 0,070443
15,4095 27,11065 45,13345 50 22,11264 0,01234569
15,4095 27,11065 45,13345 50 22,11264 0
15,22709 26,83331 44,59885 50 22,32879 0
15,02597 26,47889 44,02059 50 22,58704 0
14,83859 26,14868 43,44816 50 22,82764 0
14,83859 26,14868 43,44816 50 22,82764 0
14,66362 25,84036 42,88099 50 23,0523 0
14,49984 25,55173 42,31855 50 23,2626 0
14,34614 25,28089 41,76041 50 23,45995 0
14,34614 25,28089 41,76041 50 23,45995 0
14,20154 25,02607 41,20611 50 23,64563 0
14,20154 25,02607 41,20611 50 23,64563 0
14,06514 24,78571 40,65529 49,55969 23,82076 0
13,93615 24,5584 40,10762 48,95815 23,98639 0
13,93615 24,5584 40,10762 48,95815 23,98639 0
13,81383 24,34285 39,56276 48,35767 24,14345 0
13,69753 24,1379 39,02046 47,75816 24,29278 0
13,58665 23,94251 38,48046 47,1595 24,43515 0
13,58665 23,94251 38,48046 47,1595 24,43515 0
13,48068 23,75576 37,94255 46,56163 24,57123 0
13,37912 23,57679 37,40651 45,96448 24,70164 0
13,28152 23,40481 36,87215 45,36794 24,82695 0
13,28152 23,40481 36,87215 45,36794 24,82695 0
13,18753 23,23916 36,33409 44,77199 24,94764 0
13,18753 23,23916 36,33409 44,77199 24,94764 0
13,09677 23,07923 35,79757 44,17655 25,06418 0
13,00892 22,92443 35,26278 43,58158 25,17697 0
13,00892 22,92443 35,26278 43,58158 25,17697 0
12,92371 22,77426 34,72956 42,98705 49,29861 0
12,84087 22,62828 34,19776 42,39288 48,71346 0
12,84087 22,62828 34,19776 42,39288 48,71346 0
12,76018 22,48609 33,66722 41,79905 48,12822 0
12,76018 22,48609 33,66722 41,79905 48,12822 0
12,60438 22,46292 32,60949 40,60424 46,8961 0
12,52891 22,20863 32,08207 39,98677 46,2762 0
12,45487 21,95604 31,55551 39,36967 45,65635 0,02202857
12,45487 21,95604 31,55551 39,36967 45,65635 0,02202857
12,46126 21,86697 31,16055 38,85503 45,11195 0,04139434
12,441 21,63062 30,70533 38,30257 44,5396 0,05107722
12,441 21,63062 30,70533 38,30257 44,5396 0,06076011
12,58537 21,62666 30,4397 37,95253 44,11689 0,06076011
12,67731 21,53892 30,10222 37,52773 43,63895 0,06076011
12,67731 21,53892 30,10222 37,52773 43,63895 0,06076011
12,79209 21,47817 29,78334 37,11087 43,17484 0,06076011
12,79209 21,47817 29,78334 37,11087 43,17484 0,06076011
12,89152 21,38862 29,43815 36,65987 42,69017 0,0801259
12,89152 21,38862 29,43815 36,65987 42,69017 0,0801259
13,20627 21,35196 28,84853 35,83643 41,79611 0,0801259
13,20627 21,35196 28,84853 35,83643 41,79611 0,0801259
13,39554 21,27402 28,57051 35,43693 41,36076 0,0801259
13,55871 21,10087 28,25277 35,00511 40,89421 0,0801259
13,74424 20,94005 27,94587 34,58099 40,43491 0,0801259
13,89447 20,73757 27,59223 34,11913 39,93903 0,0801259
13,89447 20,73757 27,59223 34,11913 39,93903 0,0801259
14,25644 20,71669 27,42821 33,80526 39,58566 0,0801259
14,59025 20,5535 27,11042 33,36939 39,11438 0,0801259
14,53132 20,26865 26,6625 32,83081 38,54354 0,0801259
14,53132 20,26865 26,6625 32,83081 38,54354 0,0801259
14,63262 20,24693 26,42176 32,50362 38,17672 0,0801259
14,56987 20,07038 26,05634 32,0644 37,70128 0,0801259
14,46005 19,77022 25,63223 31,56453 37,1667 0,0801259
14,4853 19,61044 25,35446 31,21305 36,77559 0,0801259
14,4853 19,61044 25,35446 31,21305 36,77559 0,0801259
14,40862 19,14246 24,63661 30,34203 35,82941 0,0801259
14,40862 19,14246 24,63661 30,34203 35,82941 0,0801259
14,44464 18,97866 24,34789 29,97658 35,42384 0,0801259
14,30108 18,72494 23,96309 29,51232 34,9218 0,0801259
14,30108 18,72494 23,96309 29,51232 34,9218 0,0801259
14,17598 18,51964 23,62636 29,09587 34,46578 0,0801259
14,03605 18,29145 23,26353 28,65179 33,9824 0,0801259
13,89913 18,06477 22,89989 28,20576 33,4966 0,0801259
13,69466 17,74356 22,4371 27,65796 32,91092 0,0801259
13,69466 17,74356 22,4371 27,65796 32,91092 0,0801259
13,60893 17,50046 22,13453 27,27166 32,48244 0,09949167
13,41087 16,96999 21,47464 26,43974 31,5663 0,2060034
13,47422 17,02287 21,46929 26,42139 31,45046 0,2060034
13,28428 16,75423 21,08812 25,97421 30,97592 0,2834665
13,28428 16,75423 21,08812 25,97421 30,97592 0,2931494
13,53288 17,06217 21,29416 26,11812 31,07183 0,3125151
13,4039 16,86766 20,98171 25,73754 30,6612 0,3318809
13,4039 16,86766 20,98171 25,73754 30,6612 0,3318809
13,94857 17,34826 21,63947 26,32713 31,18587 0,3318809
14,01552 17,43693 21,65501 26,38102 31,20139 0,3318809
14,01552 17,43693 21,65501 26,38102 31,20139 0,3318809
14,11839 17,56069 21,59074 26,20166 30,68973 0,3318809
14,03184 17,34839 21,36225 25,91384 30,16795 0,3318809
14,36213 17,67413 21,80959 26,31427 30,38638 0,3318809
14,36213 17,67413 21,80959 26,31427 30,38638 0,3318809
14,49747 17,86022 21,91301 26,46927 30,45185 0,3318809
14,30248 17,61375 21,57611 26,08467 30,05754 0,3318809
14,25088 17,54935 21,41739 25,8719 29,84398 0,3318809
14,25088 17,54935 21,41739 25,8719 29,84398 0,3318809
14,69807 17,95379 21,95856 26,33469 30,35758 0,3318809
14,65591 17,91505 21,83754 26,26339 30,29132 0,3318809
14,65591 17,91505 21,83754 26,26339 30,29132 0,3318809
14,85945 18,18605 22,02011 26,42895 30,63227 0,3318809
14,69657 17,9127 21,72582 26,02409 30,32479 0,3318809
14,59058 17,69089 21,49385 25,28516 30,09647 0,3318809
14,58053 17,68694 21,53741 25,19264 30,23947 0,3318809
14,67611 17,82444 21,64728 25,24137 30,62612 0,3318809
14,67611 17,82444 21,64728 25,24137 30,62612 0,3318809
14,86192 18,07417 21,80258 25,39806 31,20926 0,3318809
14,64808 17,78631 21,45037 25,00997 30,8657 0,3318809
14,64808 17,78631 21,45037 25,00997 30,8657 0,3318809
15,0672 18,18665 22,00679 25,58952 32,2177 0,3318809
15,0672 18,18665 22,00679 25,58952 32,2177 0,3318809
15,01457 18,14022 21,96822 25,56033 32,52483 0,3318809
14,9671 18,09624 21,86409 25,5273 32,8383 0,3318809
14,75454 17,83906 21,53644 25,19621 32,61437 0,3318809
14,75454 17,83906 21,53644 25,19621 32,61437 0,3318809
14,94886 18,01726 21,10067 25,55319 33,68457 0,3318809
14,75509 17,71398 20,74254 25,22805 33,48701 0,3318809
