x1 x2 x3 x4 label
11.60442 14.26805 17.376 23.13324 36.24297 0
11.60442 14.26805 17.376 23.13324 36.24297 0
11.60442 14.26805 17.376 23.13324 36.24297 0
11.69272 14.4024 17.59405 23.74786 38.31234 0
11.69272 14.4024 17.59405 23.74786 38.31234 0
11.69272 14.4024 17.59405 23.74786 38.31234 0
11.69272 14.4024 17.59405 23.74786 38.31234 0
11.46381 14.11163 17.23134 23.25829 37.52252 0
11.46381 14.11163 17.23134 23.25829 37.52252 0
11.46381 14.11163 17.23134 23.25829 37.52252 0
11.46381 14.11163 17.23134 23.25829 37.52252 0
11.46381 14.11163 17.23134 23.25829 37.52252 0
11.25921 13.85176 16.90719 22.82076 36.81667 0
11.25921 13.85176 16.90719 22.82076 36.81667 0
11.25921 13.85176 16.90719 22.82076 36.81667 0
11.25921 13.85176 16.90719 22.82076 36.81667 0
11.07656 13.61979 16.61786 22.43023 36.18661 0
11.07656 13.61979 16.61786 22.43023 36.18661 0
11.07656 13.61979 16.61786 22.43023 36.18661 0
11.07656 13.61979 16.61786 22.43023 36.18661 0
11.07656 13.61979 16.61786 22.43023 36.18661 0
10.91371 13.41296 16.35988 22.08202 35.62486 0
10.91371 13.41296 16.35988 22.08202 35.62486 0
10.91371 13.41296 16.35988 22.08202 35.62486 0
10.91371 13.41296 16.35988 22.08202 35.62486 0
10.91371 13.41296 16.35988 22.08202 35.62486 0
10.76869 13.22877 16.13014 21.77193 35.12458 0
10.76869 13.22877 16.13014 21.77193 35.12458 0
10.76869 13.22877 16.13014 21.77193 35.12458 0
10.76869 13.22877 16.13014 21.77193 35.12458 0
10.76869 13.22877 16.13014 21.77193 35.12458 0
11.05942 13.49211 16.69111 23.00142 38.88318 0
11.05942 13.49211 16.69111 23.00142 38.88318 0
11.05942 13.49211 16.69111 23.00142 38.88318 0
11.05942 13.49211 16.69111 23.00142 38.88318 0
11.05942 13.49211 16.69111 23.00142 38.88318 0
11.05942 13.49211 16.69111 23.00142 38.88318 0
11.34454 13.69352 17.25208 24.30748 43.35544 0
11.34454 13.69352 17.25208 24.30748 43.35544 0
11.34454 13.69352 17.25208 24.30748 43.35544 0
11.34454 13.69352 17.25208 24.30748 43.35544 0
11.34454 13.69352 17.25208 24.30748 43.35544 0
11.59475 13.92245 17.75639 25.57681 66.99384 0
11.59475 13.92245 17.75639 25.57681 66.99384 0
11.59475 13.92245 17.75639 25.57681 66.99384 0
11.59475 13.92245 17.75639 25.57681 66.99384 0
11.59475 13.92245 17.75639 25.57681 66.99384 0
11.59475 13.92245 17.75639 25.57681 66.99384 0
11.92297 14.27134 18.4995 27.47399 65.29797 0
11.92297 14.27134 18.4995 27.47399 65.29797 0
11.92297 14.27134 18.4995 27.47399 65.29797 0
11.92297 14.27134 18.4995 27.47399 65.29797 0
11.92297 14.27134 18.4995 27.47399 65.29797 0
12.08389 14.49692 19.05081 29.06359 63.89619 0
12.08389 14.49692 19.05081 29.06359 63.89619 0
12.08389 14.49692 19.05081 29.06359 63.89619 0
12.08389 14.49692 19.05081 29.06359 63.89619 0
12.08389 14.49692 19.05081 29.06359 63.89619 0
11.9419 14.31828 18.87569 28.98056 63.43361 0
11.9419 14.31828 18.87569 28.98056 63.43361 0
11.9419 14.31828 18.87569 28.98056 63.43361 0
11.9419 14.31828 18.87569 28.98056 63.43361 0
11.9419 14.31828 18.87569 28.98056 63.43361 0
11.9419 14.31828 18.87569 28.98056 63.43361 0
11.7376 14.05558 18.52937 28.44883 63.29601 0
11.7376 14.05558 18.52937 28.44883 63.29601 0
11.7376 14.05558 18.52937 28.44883 63.29601 0
11.7376 14.05558 18.52937 28.44883 63.29601 0
11.7376 14.05558 18.52937 28.44883 63.29601 0
11.7376 14.05558 18.52937 28.44883 63.29601 0
11.55523 13.82107 18.22022 27.97419 63.17322 0
11.55523 13.82107 18.22022 27.97419 63.17322 0
11.55523 13.82107 18.22022 27.97419 63.17322 0
11.55523 13.82107 18.22022 27.97419 63.17322 0
11.55523 13.82107 18.22022 27.97419 63.17322 0
11.55523 13.82107 18.22022 27.97419 63.17322 0
11.39263 13.612 17.9446 27.55101 63.06375 0
11.39263 13.612 17.9446 27.55101 63.06375 0
11.39263 13.612 17.9446 27.55101 63.06375 0
11.39263 13.612 17.9446 27.55101 63.06375 0
11.38142 13.90432 18.58998 29.38556 61.71502 0
11.38142 13.90432 18.58998 29.38556 61.71502 0
11.38142 13.90432 18.58998 29.38556 61.71502 0
11.38142 13.90432 18.58998 29.38556 61.71502 0
11.38142 13.90432 18.58998 29.38556 61.71502 0
11.38142 13.90432 18.58998 29.38556 61.71502 0
11.63198 14.38925 19.64205 32.48959 59.81234 0
11.63198 14.38925 19.64205 32.48959 59.81234 0
11.63198 14.38925 19.64205 32.48959 59.81234 0
11.63198 14.38925 19.64205 32.48959 59.81234 0
11.63198 14.38925 19.64205 32.48959 59.81234 0
11.78709 14.73143 20.46536 35.26176 58.27186 0
11.78709 14.73143 20.46536 35.26176 58.27186 0
11.78709 14.73143 20.46536 35.26176 58.27186 0
11.78709 14.73143 20.46536 35.26176 58.27186 0
11.78709 14.73143 20.46536 35.26176 58.27186 0
11.78709 14.73143 20.46536 35.26176 58.27186 0
12.04172 15.25744 21.71668 39.75482 56.10592 0
12.04172 15.25744 21.71668 39.75482 56.10592 0
12.04172 15.25744 21.71668 39.75482 56.10592 0
12.04172 15.25744 21.71668 39.75482 56.10592 0
12.04172 15.25744 21.71668 39.75482 56.10592 0
12.20102 15.63644 22.72582 64.2473 54.35276 0
12.20102 15.63644 22.72582 64.2473 54.35276 0
12.20102 15.63644 22.72582 64.2473 54.35276 0
12.20102 15.63644 22.72582 64.2473 54.35276 0
12.20102 15.63644 22.72582 64.2473 54.35276 0
12.20102 15.63644 22.72582 64.2473 54.35276 0
12.33939 15.99228 23.74222 63.0286 52.59561 0
12.33939 15.99228 23.74222 63.0286 52.59561 0
12.33939 15.99228 23.74222 63.0286 52.59561 0
12.33939 15.99228 23.74222 63.0286 52.59561 0
12.33939 15.99228 23.74222 63.0286 52.59561 0
12.21697 15.89196 23.7617 62.46615 52.00669 0
12.21697 15.89196 23.7617 62.46615 52.00669 0
12.21697 15.89196 23.7617 62.46615 52.00669 0
12.21697 15.89196 23.7617 62.46615 52.00669 0
12.21697 15.89196 23.7617 62.46615 52.00669 0
12.21697 15.89196 23.7617 62.46615 52.00669 0
11.99834 15.60756 23.33647 62.23615 51.93279 0
11.99834 15.60756 23.33647 62.23615 51.93279 0
11.99834 15.60756 23.33647 62.23615 51.93279 0
11.99834 15.60756 23.33647 62.23615 51.93279 0
11.99834 15.60756 23.33647 62.23615 51.93279 0
11.80303 15.3535 22.9566 62.03075 51.86683 0
11.80303 15.3535 22.9566 62.03075 51.86683 0
11.80303 15.3535 22.9566 62.03075 51.86683 0
11.80303 15.3535 22.9566 62.03075 51.86683 0
11.80303 15.3535 22.9566 62.03075 51.86683 0
11.80303 15.3535 22.9566 62.03075 51.86683 0
11.62873 15.12677 22.6176 61.84746 51.80798 0
11.62873 15.12677 22.6176 61.84746 51.80798 0
11.62873 15.12677 22.6176 61.84746 51.80798 0
11.62873 15.12677 22.6176 61.84746 51.80798 0
11.81479 15.53855 23.74334 60.85112 50.30983 0
11.81479 15.53855 23.74334 60.85112 50.30983 0
11.81479 15.53855 23.74334 60.85112 50.30983 0
11.81479 15.53855 23.74334 60.85112 50.30983 0
11.81479 15.53855 23.74334 60.85112 50.30983 0
11.81479 15.53855 23.74334 60.85112 50.30983 0
12.09577 16.14271 25.41994 59.51146 48.18189 0
12.09577 16.14271 25.41994 59.51146 48.18189 0
12.09577 16.14271 25.41994 59.51146 48.18189 0
12.09577 16.14271 25.41994 59.51146 48.18189 0
12.09577 16.14271 25.41994 59.51146 48.18189 0
12.25768 16.5453 26.69349 58.44712 46.60497 0
12.25768 16.5453 26.69349 58.44712 46.60497 0
12.25768 16.5453 26.69349 58.44712 46.60497 0
12.25768 16.5453 26.69349 58.44712 46.60497 0
12.25768 16.5453 26.69349 58.44712 46.60497 0
12.40655 16.93815 28.0267 57.42915 44.93176 0
12.40655 16.93815 28.0267 57.42915 44.93176 0
12.40655 16.93815 28.0267 57.42915 44.93176 0
12.40655 16.93815 28.0267 57.42915 44.93176 0
12.40655 16.93815 28.0267 57.42915 44.93176 0
12.60402 17.44156 29.77361 56.14592 43.11923 0
12.60402 17.44156 29.77361 56.14592 43.11923 0
12.60402 17.44156 29.77361 56.14592 43.11923 0
12.60402 17.44156 29.77361 56.14592 43.11923 0
12.60402 17.44156 29.77361 56.14592 43.11923 0
12.60402 17.44156 29.77361 56.14592 43.11923 0
12.83113 18.02422 31.90747 54.868 40.84382 0
12.83113 18.02422 31.90747 54.868 40.84382 0
12.83113 18.02422 31.90747 54.868 40.84382 0
12.83113 18.02422 31.90747 54.868 40.84382 0
12.83113 18.02422 31.90747 54.868 40.84382 0
12.97666 18.46016 33.74501 53.75626 39.17903 0
12.97666 18.46016 33.74501 53.75626 39.17903 0
12.97666 18.46016 33.74501 53.75626 39.17903 0
12.97666 18.46016 33.74501 53.75626 39.17903 0
12.97666 18.46016 33.74501 53.75626 39.17903 0
12.97666 18.46016 33.74501 53.75626 39.17903 0
13.16695 19.00623 36.12423 52.48478 37.01783 0
13.16695 19.00623 36.12423 52.48478 37.01783 0
13.16695 19.00623 36.12423 52.48478 37.01783 0
13.16695 19.00623 36.12423 52.48478 37.01783 0
13.16695 19.00623 36.12423 52.48478 37.01783 0
13.27478 19.39272 38.11874 51.47417 35.29379 0
13.27478 19.39272 38.11874 51.47417 35.29379 0
13.27478 19.39272 38.11874 51.47417 35.29379 0
13.27478 19.39272 38.11874 51.47417 35.29379 0
13.27478 19.39272 38.11874 51.47417 35.29379 0
13.27478 19.39272 38.11874 51.47417 35.29379 0
13.46426 19.97262 59.11471 50.31219 33.26017 0
13.46426 19.97262 59.11471 50.31219 33.26017 0
13.46426 19.97262 59.11471 50.31219 33.26017 0
13.46426 19.97262 59.11471 50.31219 33.26017 0
13.46426 19.97262 59.11471 50.31219 33.26017 0
13.58468 20.41512 58.22609 49.21223 31.7448 0
13.58468 20.41512 58.22609 49.21223 31.7448 0
13.58468 20.41512 58.22609 49.21223 31.7448 0
13.58468 20.41512 58.22609 49.21223 31.7448 0
13.58468 20.41512 58.22609 49.21223 31.7448 0
13.58468 20.41512 58.22609 49.21223 31.7448 0
13.76793 21.01773 57.28118 48.03006 30.1448 0
13.76793 21.01773 57.28118 48.03006 30.1448 0
13.76793 21.01773 57.28118 48.03006 30.1448 0
13.76793 21.01773 57.28118 48.03006 30.1448 0
13.76793 21.01773 57.28118 48.03006 30.1448 0
13.76793 21.01773 57.28118 48.03006 30.1448 0
13.93833 21.60978 56.38978 46.94942 28.85408 0
13.93833 21.60978 56.38978 46.94942 28.85408 0
13.93833 21.60978 56.38978 46.94942 28.85408 0
13.93833 21.60978 56.38978 46.94942 28.85408 0
13.93833 21.60978 56.38978 46.94942 28.85408 0
14.01088 21.97848 55.58421 46.11651 28.1209 0
14.01088 21.97848 55.58421 46.11651 28.1209 0
14.01088 21.97848 55.58421 46.11651 28.1209 0
14.01088 21.97848 55.58421 46.11651 28.1209 0
14.01088 21.97848 55.58421 46.11651 28.1209 0
14.11755 22.44019 54.71507 45.14792 27.34987 0
14.11755 22.44019 54.71507 45.14792 27.34987 0
14.11755 22.44019 54.71507 45.14792 27.34987 0
14.11755 22.44019 54.71507 45.14792 27.34987 0
14.11755 22.44019 54.71507 45.14792 27.34987 0
14.11755 22.44019 54.71507 45.14792 27.34987 0
14.25432 22.99035 53.83316 44.13762 26.57285 0
14.25432 22.99035 53.83316 44.13762 26.57285 0
14.25432 22.99035 53.83316 44.13762 26.57285 0
14.25432 22.99035 53.83316 44.13762 26.57285 0
14.25432 22.99035 53.83316 44.13762 26.57285 0
14.29923 23.31051 53.09465 43.37222 26.15594 0
14.29923 23.31051 53.09465 43.37222 26.15594 0
14.29923 23.31051 53.09465 43.37222 26.15594 0
14.29923 23.31051 53.09465 43.37222 26.15594 0
14.29923 23.31051 53.09465 43.37222 26.15594 0
14.29923 23.31051 53.09465 43.37222 26.15594 0
14.39715 23.77653 52.30833 42.53326 25.63171 0
14.39715 23.77653 52.30833 42.53326 25.63171 0
14.39715 23.77653 52.30833 42.53326 25.63171 0
14.39715 23.77653 52.30833 42.53326 25.63171 0
14.39715 23.77653 52.30833 42.53326 25.63171 0
14.42309 24.05142 51.62332 41.86491 25.34641 0
14.42309 24.05142 51.62332 41.86491 25.34641 0
14.42309 24.05142 51.62332 41.86491 25.34641 0
14.42309 24.05142 51.62332 41.86491 25.34641 0
14.42309 24.05142 51.62332 41.86491 25.34641 0
14.42309 24.05142 51.62332 41.86491 25.34641 0
14.49513 24.45554 50.89927 41.13686 24.97178 0
14.49513 24.45554 50.89927 41.13686 24.97178 0
14.49513 24.45554 50.89927 41.13686 24.97178 0
14.49513 24.45554 50.89927 41.13686 24.97178 0
14.49513 24.45554 50.89927 41.13686 24.97178 0
14.52199 24.73377 50.18387 40.51212 24.7364 0
14.52199 24.73377 50.18387 40.51212 24.7364 0
14.52199 24.73377 50.18387 40.51212 24.7364 0
14.52199 24.73377 50.18387 40.51212 24.7364 0
14.52199 24.73377 50.18387 40.51212 24.7364 0
14.57052 25.07379 49.45499 39.87085 24.47175 0
14.57052 25.07379 49.45499 39.87085 24.47175 0
14.57052 25.07379 49.45499 39.87085 24.47175 0
14.57052 25.07379 49.45499 39.87085 24.47175 0
14.57052 25.07379 49.45499 39.87085 24.47175 0
14.57052 25.07379 49.45499 39.87085 24.47175 0
14.61159 25.39188 48.7509 39.26099 24.24465 0
14.61159 25.39188 48.7509 39.26099 24.24465 0
14.61159 25.39188 48.7509 39.26099 24.24465 0
14.61159 25.39188 48.7509 39.26099 24.24465 0
14.61159 25.39188 48.7509 39.26099 24.24465 0
14.61159 25.39188 48.7509 39.26099 24.24465 0
14.65145 25.70524 48.06205 38.67032 24.03792 0
14.65145 25.70524 48.06205 38.67032 24.03792 0
14.65145 25.70524 48.06205 38.67032 24.03792 0
14.65145 25.70524 48.06205 38.67032 24.03792 0
14.65145 25.70524 48.06205 38.67032 24.03792 0
14.66669 25.9411 47.41418 38.13083 23.89627 0
14.66669 25.9411 47.41418 38.13083 23.89627 0
14.66669 25.9411 47.41418 38.13083 23.89627 0
14.66669 25.9411 47.41418 38.13083 23.89627 0
14.6676 26.12778 46.79224 37.62351 23.79367 0
14.6676 26.12778 46.79224 37.62351 23.79367 0
14.6676 26.12778 46.79224 37.62351 23.79367 0
14.6676 26.12778 46.79224 37.62351 23.79367 0
14.6676 26.12778 46.79224 37.62351 23.79367 0
14.69692 26.39843 46.14776 37.08769 23.64537 0
14.69692 26.39843 46.14776 37.08769 23.64537 0
14.69692 26.39843 46.14776 37.08769 23.64537 0
14.69692 26.39843 46.14776 37.08769 23.64537 0
14.69692 26.39843 46.14776 37.08769 23.64537 0
14.70024 26.58183 45.54011 36.59672 23.55574 0
14.70024 26.58183 45.54011 36.59672 23.55574 0
14.70024 26.58183 45.54011 36.59672 23.55574 0
14.70024 26.58183 45.54011 36.59672 23.55574 0
14.70024 26.58183 45.54011 36.59672 23.55574 0
14.7196 26.81115 44.92331 36.09036 23.44412 0
14.7196 26.81115 44.92331 36.09036 23.44412 0
14.7196 26.81115 44.92331 36.09036 23.44412 0
14.7196 26.81115 44.92331 36.09036 23.44412 0
14.7196 26.81115 44.92331 36.09036 23.44412 0
14.72723 26.99674 44.32584 35.61638 23.36108 0
14.72723 26.99674 44.32584 35.61638 23.36108 0
14.72723 26.99674 44.32584 35.61638 23.36108 0
14.71861 27.12212 43.75058 35.16594 23.31261 0
14.71861 27.12212 43.75058 35.16594 23.31261 0
14.71861 27.12212 43.75058 35.16594 23.31261 0
14.71861 27.12212 43.75058 35.16594 23.31261 0
14.72757 27.2991 43.1639 34.70005 23.23864 0
14.72757 27.2991 43.1639 34.70005 23.23864 0
14.72757 27.2991 43.1639 34.70005 23.23864 0
14.72757 27.2991 43.1639 34.70005 23.23864 0
14.73288 48.98988 42.58621 34.24486 23.1761 0
14.73288 48.98988 42.58621 34.24486 23.1761 0
14.73288 48.98988 42.58621 34.24486 23.1761 0
14.7421 48.3834 42.01004 33.79108 23.11169 0
14.7421 48.3834 42.01004 33.79108 23.11169 0
14.7421 48.3834 42.01004 33.79108 23.11169 0
14.7421 48.3834 42.01004 33.79108 23.11169 0
14.7421 48.3834 42.01004 33.79108 23.11169 0
14.76775 47.77008 41.42423 33.32469 23.02487 0
14.76775 47.77008 41.42423 33.32469 23.02487 0
14.76775 47.77008 41.42423 33.32469 23.02487 0
14.76775 47.77008 41.42423 33.32469 23.02487 0
14.76429 47.17872 40.86865 32.89564 22.98981 0
14.76429 47.17872 40.86865 32.89564 22.98981 0
14.76429 47.17872 40.86865 32.89564 22.98981 0
14.76429 47.17872 40.86865 32.89564 22.98981 0
14.76429 47.17872 40.86865 32.89564 22.98981 0
14.76331 46.58827 40.31467 32.46807 22.80209 0
14.76331 46.58827 40.31467 32.46807 22.80209 0
14.76331 46.58827 40.31467 32.46807 22.80209 0
14.76331 46.58827 40.31467 32.46807 22.80209 0
14.76331 46.58827 40.31467 32.46807 22.80209 0
14.74137 45.99086 39.78155 32.0662 22.86061 0
14.74137 45.99086 39.78155 32.0662 22.86061 0
14.74137 45.99086 39.78155 32.0662 22.86061 0
14.74137 45.99086 39.78155 32.0662 22.86061 0
14.74137 45.99086 39.78155 32.0662 22.86061 0
14.70915 45.40435 39.25937 31.67764 22.75791 0
14.70915 45.40435 39.25937 31.67764 22.75791 0
14.70915 45.40435 39.25937 31.67764 22.75791 0
14.70915 45.40435 39.25937 31.67764 22.75791 0
14.70915 45.40435 39.25937 31.67764 22.75791 0
14.66426 44.83001 38.7495 31.30422 22.67182 0
14.66426 44.83001 38.7495 31.30422 22.67182 0
14.66426 44.83001 38.7495 31.30422 22.67182 0
14.66426 44.83001 38.7495 31.30422 22.67182 0
14.66426 44.83001 38.7495 31.30422 22.67182 0
14.66426 44.83001 38.7495 31.30422 22.67182 0
14.60705 44.26699 38.25108 30.9449 22.60168 0
14.60705 44.26699 38.25108 30.9449 22.60168 0
14.60705 44.26699 38.25108 30.9449 22.60168 0
14.60705 44.26699 38.25108 30.9449 22.60168 0
14.60705 44.26699 38.25108 30.9449 22.60168 0
14.53896 43.7137 37.76249 30.59778 22.54569 0
14.53896 43.7137 37.76249 30.59778 22.54569 0
14.53896 43.7137 37.76249 30.59778 22.54569 0
14.53896 43.7137 37.76249 30.59778 22.54569 0
14.53896 43.7137 37.76249 30.59778 22.54569 0
14.45872 43.1707 37.28433 30.26371 22.5054 0
14.45872 43.1707 37.28433 30.26371 22.5054 0
14.45872 43.1707 37.28433 30.26371 22.5054 0
14.45872 43.1707 37.28433 30.26371 22.5054 0
14.45872 43.1707 37.28433 30.26371 22.5054 0
14.36059 42.64207 36.8209 29.94827 22.48803 0
14.36059 42.64207 36.8209 29.94827 22.48803 0
14.36059 42.64207 36.8209 29.94827 22.48803 0
14.36059 42.64207 36.8209 29.94827 22.48803 0
14.26711 42.11029 36.35403 29.62853 22.39219 0
14.26711 42.11029 36.35403 29.62853 22.39219 0
14.26711 42.11029 36.35403 29.62853 22.39219 0
14.13162 41.611 35.92077 29.35171 22.30853 0
14.13162 41.611 35.92077 29.35171 22.30853 0
14.13162 41.611 35.92077 29.35171 22.30853 0
14.13162 41.611 35.92077 29.35171 22.30853 0
14.13162 41.611 35.92077 29.35171 22.30853 0
14.00323 41.10639 35.48186 29.06812 22.21925 0
14.00323 41.10639 35.48186 29.06812 22.21925 0
14.00323 41.10639 35.48186 29.06812 22.21925 0
14.00323 41.10639 35.48186 29.06812 22.21925 0
14.00323 41.10639 35.48186 29.06812 22.21925 0
14.00323 41.10639 35.48186 29.06812 22.21925 0
13.85271 40.61899 35.06081 28.8078 22.15325 0
13.85271 40.61899 35.06081 28.8078 22.15325 0
13.85271 40.61899 35.06081 28.8078 22.15325 0
13.85271 40.61899 35.06081 28.8078 22.15325 0
13.85271 40.61899 35.06081 28.8078 22.15325 0
13.70832 40.12671 34.63464 28.54159 22.08282 0
13.70832 40.12671 34.63464 28.54159 22.08282 0
13.70832 40.12671 34.63464 28.54159 22.08282 0
13.70832 40.12671 34.63464 28.54159 22.08282 0
13.56749 39.63123 34.20517 28.27178 22.01018 0
13.56749 39.63123 34.20517 28.27178 22.01018 0
13.56749 39.63123 34.20517 28.27178 22.01018 0
13.56749 39.63123 34.20517 28.27178 22.01018 0
13.56749 39.63123 34.20517 28.27178 22.01018 0
13.56749 39.63123 34.20517 28.27178 22.01018 0
13.36592 39.18452 33.82649 28.01693 22.00404 0
13.36592 39.18452 33.82649 28.01693 22.00404 0
13.36592 39.18452 33.82649 28.01693 22.00404 0
13.36592 39.18452 33.82649 28.01693 22.00404 0
13.36592 39.18452 33.82649 28.01693 22.00404 0
13.18718 38.71947 33.42884 27.72441 21.93108 0
13.18718 38.71947 33.42884 27.72441 21.93108 0
13.18718 38.71947 33.42884 27.72441 21.93108 0
13.18718 38.71947 33.42884 27.72441 21.93108 0
13.18718 38.71947 33.42884 27.72441 21.93108 0
13.01442 38.24908 33.02581 27.42697 21.78549 0
13.01442 38.24908 33.02581 27.42697 21.78549 0
13.01442 38.24908 33.02581 27.42697 21.78549 0
13.01442 38.24908 33.02581 27.42697 21.78549 0
13.01442 38.24908 33.02581 27.42697 21.78549 0
12.82616 37.79141 32.6362 27.14348 21.65461 0
12.82616 37.79141 32.6362 27.14348 21.65461 0
12.82616 37.79141 32.6362 27.14348 21.65461 0
12.82616 37.79141 32.6362 27.14348 21.65461 0
12.82616 37.79141 32.6362 27.14348 21.65461 0
12.61941 37.3497 32.26347 26.87748 21.54217 0
12.61941 37.3497 32.26347 26.87748 21.54217 0
12.61941 37.3497 32.26347 26.87748 21.54217 0
12.61941 37.3497 32.26347 26.87748 21.54217 0
12.61941 37.3497 32.26347 26.87748 21.54217 0
12.61941 37.3497 32.26347 26.87748 21.54217 0
12.40303 36.91685 31.90027 26.62178 21.44143 0
12.40303 36.91685 31.90027 26.62178 21.44143 0
12.40303 36.91685 31.90027 26.62178 21.44143 0
12.40303 36.91685 31.90027 26.62178 21.44143 0
12.40303 36.91685 31.90027 26.62178 21.44143 0
12.1691 36.48093 31.55489 26.38483 21.36102 0
12.1691 36.48093 31.55489 26.38483 21.36102 0
12.1691 36.48093 31.55489 26.38483 21.36102 0
12.1691 36.48093 31.55489 26.38483 21.36102 0
12.1691 36.48093 31.55489 26.38483 21.36102 0
11.95747 36.02673 31.18865 26.12788 21.26277 0
11.95747 36.02673 31.18865 26.12788 21.26277 0
11.95747 36.02673 31.18865 26.12788 21.26277 0
11.95747 36.02673 31.18865 26.12788 21.26277 0
11.72383 35.58879 30.84526 25.89498 21.18838 0
11.72383 35.58879 30.84526 25.89498 21.18838 0
11.72383 35.58879 30.84526 25.89498 21.18838 0
11.72383 35.58879 30.84526 25.89498 21.18838 0
11.72383 35.58879 30.84526 25.89498 21.18838 0
11.49273 35.14944 30.50044 25.66179 21.01979 0
11.49273 35.14944 30.50044 25.66179 21.01979 0
11.49273 35.14944 30.50044 25.66179 21.01979 0
11.49273 35.14944 30.50044 25.66179 21.01979 0
11.49273 35.14944 30.50044 25.66179 21.01979 0
11.49273 35.14944 30.50044 25.66179 21.01979 0
11.25433 34.71624 30.13727 25.40967 20.86019 0
11.25433 34.71624 30.13727 25.40967 20.86019 0
11.25433 34.71624 30.13727 25.40967 20.86019 0
11.25433 34.71624 30.13727 25.40967 20.86019 0
11.25433 34.71624 30.13727 25.40967 20.86019 0
11.02034 34.27986 29.7573 25.11981 20.69976 0
11.02034 34.27986 29.7573 25.11981 20.69976 0
11.02034 34.27986 29.7573 25.11981 20.69976 0
11.02034 34.27986 29.7573 25.11981 20.69976 0
11.02034 34.27986 29.7573 25.11981 20.69976 0
10.77132 33.85652 29.39162 24.84532 20.55626 0
10.77132 33.85652 29.39162 24.84532 20.55626 0
10.77132 33.85652 29.39162 24.84532 20.55626 0
10.77132 33.85652 29.39162 24.84532 20.55626 0
10.52828 33.4287 29.0216 24.56733 20.41096 0
10.52828 33.4287 29.0216 24.56733 20.41096 0
10.52828 33.4287 29.0216 24.56733 20.41096 0
10.52828 33.4287 29.0216 24.56733 20.41096 0
10.28436 33.002 28.65325 24.29202 20.27017 0
10.28436 33.002 28.65325 24.29202 20.27017 0
10.28436 33.002 28.65325 24.29202 20.27017 0
10.28436 33.002 28.65325 24.29202 20.27017 0
10.28436 33.002 28.65325 24.29202 20.27017 0
10.28436 33.002 28.65325 24.29202 20.27017 0
10.01578 32.59929 28.31094 24.0444 20.15934 0
10.01578 32.59929 28.31094 24.0444 20.15934 0
10.01578 32.59929 28.31094 24.0444 20.15934 0
10.01578 32.59929 28.31094 24.0444 20.15934 0
10.01578 32.59929 28.31094 24.0444 20.15934 0
9.768285 32.17729 27.94871 23.77755 19.98731 0
9.768285 32.17729 27.94871 23.77755 19.98731 0
9.768285 32.17729 27.94871 23.77755 19.98731 0
9.768285 32.17729 27.94871 23.77755 19.98731 0
9.768285 32.17729 27.94871 23.77755 19.98731 0
35.75871 31.74734 27.57864 23.50384 19.77263 0
35.75871 31.74734 27.57864 23.50384 19.77263 0
35.75871 31.74734 27.57864 23.50384 19.77263 0
35.75871 31.74734 27.57864 23.50384 19.77263 0
35.75871 31.74734 27.57864 23.50384 19.77263 0
35.75871 31.74734 27.57864 23.50384 19.77263 0
35.4374 31.45588 27.35643 23.38353 19.68066 0
35.4374 31.45588 27.35643 23.38353 19.68066 0
35.4374 31.45588 27.35643 23.38353 19.68066 0
35.4374 31.45588 27.35643 23.38353 19.68066 0
35.4374 31.45588 27.35643 23.38353 19.68066 0
35.05079 31.10986 27.07701 23.18205 19.54482 0
35.05079 31.10986 27.07701 23.18205 19.54482 0
35.05079 31.10986 27.07701 23.18205 19.54482 0
35.05079 31.10986 27.07701 23.18205 19.54482 0
35.05079 31.10986 27.07701 23.18205 19.54482 0
34.63521 30.73794 26.77095 22.90948 19.39001 0
34.63521 30.73794 26.77095 22.90948 19.39001 0
34.63521 30.73794 26.77095 22.90948 19.39001 0
34.63521 30.73794 26.77095 22.90948 19.39001 0
34.63521 30.73794 26.77095 22.90948 19.39001 0
34.63521 30.73794 26.77095 22.90948 19.39001 0
34.26426 30.42446 26.52799 22.68849 19.29009 0
34.26426 30.42446 26.52799 22.68849 19.29009 0
34.26426 30.42446 26.52799 22.68849 19.29009 0
34.26426 30.42446 26.52799 22.68849 19.29009 0
34.26426 30.42446 26.52799 22.68849 19.29009 0
33.83744 30.03831 26.17534 22.40739 19.13076 0
33.83744 30.03831 26.17534 22.40739 19.13076 0
33.83744 30.03831 26.17534 22.40739 19.13076 0
33.83744 30.03831 26.17534 22.40739 19.13076 0
33.83744 30.03831 26.17534 22.40739 19.13076 0
33.42867 29.67603 25.83087 22.14867 18.94949 0
33.42867 29.67603 25.83087 22.14867 18.94949 0
33.42867 29.67603 25.83087 22.14867 18.94949 0
33.42867 29.67603 25.83087 22.14867 18.94949 0
33.42867 29.67603 25.83087 22.14867 18.94949 0
33.01639 29.30966 25.48377 21.88855 18.73512 0
33.01639 29.30966 25.48377 21.88855 18.73512 0
33.01639 29.30966 25.48377 21.88855 18.73512 0
33.01639 29.30966 25.48377 21.88855 18.73512 0
33.01639 29.30966 25.48377 21.88855 18.73512 0
33.01639 29.30966 25.48377 21.88855 18.73512 0
32.63197 28.93871 25.16722 21.66181 18.54905 0
32.63197 28.93871 25.16722 21.66181 18.54905 0
32.63197 28.93871 25.16722 21.66181 18.54905 0
32.63197 28.93871 25.16722 21.66181 18.54905 0
